Entity,Year,"('Petrol', 'Econ')","('Petrol', 'Mid')","('Petrol', 'Lux')","('Adv Petrol', 'Econ')","('Adv Petrol', 'Mid')","('Adv Petrol', 'Lux')","('Diesel', 'Econ')","('Diesel', 'Mid')","('Diesel', 'Lux')","('Adv Diesel', 'Econ')","('Adv Diesel', 'Mid')","('Adv Diesel', 'Lux')","('CNG', 'Econ')","('CNG', 'Mid')","('CNG', 'Lux')","('Hybrid', 'Econ')","('Hybrid', 'Mid')","('Hybrid', 'Lux')","('Electric', 'Econ')","('Electric', 'Mid')","('Electric', 'Lux')","('Bikes', 'Econ')","('Bikes', 'Lux')","('Electric Bikes', 'Adv Econ')","('Electric Bikes', 'Adv Lux')",Fossil fuels (% equivalent primary energy),Transport_x,Agriculture,Land-use change and forestry,Waste,Industry,Manufacturing and construction,Transport_y,Electricity and heat,Buildings,Fugitive emissions,Other fuel combustion,Aviation and shipping,Renewables (% equivalent primary energy),Fossil fuels (% electricity),Renewables (% electricity),fossil_demand,ev_demand,ev_savings
Saudi Arabia,2014,0.2106,0.2205,0.2973,0.0153,0.0159,0.0214,0.0089,0.0912,0.0362,0.0006,0.0064,0.0026,0.0059,0.0038,0.0004,0.0004,0.0059,0.0025,0.0,0.0002,0.0,0.0417,0.0086,0.003,0.0007,99.99575805664062,136720001.22070312,6050000.190734863,0.0,25270000.457763672,76589996.33789062,116250000.0,140240005.49316406,250669998.1689453,4170000.076293945,79040000.91552734,0.0,17510000.228881836,0.0042484942823648,99.8373794555664,0.0146907167509198,0.9873000000000001,0.0039000000000000003,540066.8538040536
Saudi Arabia,2015,0.213,0.2198,0.2965,0.0159,0.0162,0.0217,0.0094,0.0942,0.0353,0.0007,0.0067,0.0026,0.0066,0.0039,0.0004,0.0005,0.0069,0.0028,0.0,0.0003,0.0001,0.035,0.0085,0.0026,0.0007,99.9958953857422,146940002.44140625,6269999.980926514,0.0,25969999.31335449,81730003.3569336,119120002.74658205,150720001.22070312,261589996.33789065,4639999.866485596,81839996.33789062,0.0,18469999.31335449,0.0040937969461083,99.85187530517578,0.0135406935587525,0.9864000000000002,0.0037,551173.9750944881
Slovakia,2004,0.467,0.27,0.019,0.0,0.0,0.0,0.0067,0.1499,0.0267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0606,0.0,0.0,0.0,72.52825164794922,5929999.828338623,2829999.9237060547,-8399999.618530273,1299999.9523162842,2930000.066757202,8319999.694824219,6039999.961853027,16270000.457763672,5519999.980926514,2170000.0762939453,340000.0035762787,79999.99821186066,5.424992084503174,30.416135787963867,13.158498764038086,0.9999000000000002,0.0,0.0
Slovakia,2005,0.4554,0.2665,0.0187,0.0,0.0,0.0,0.0078,0.1644,0.0294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0577,0.0,0.0,0.0,72.51731872558594,6510000.228881836,2599999.9046325684,-8399999.618530273,1340000.033378601,2950000.047683716,8430000.305175781,6639999.866485596,16120000.839233398,5989999.771118164,2119999.885559082,360000.01430511475,119999.997317791,5.801838874816895,28.53582191467285,14.56828784942627,0.9999,0.0,0.0
Slovakia,2006,0.4384,0.2603,0.0184,0.0,0.0,0.0,0.0087,0.185,0.0357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0535,0.0,0.0,0.0,70.9680404663086,6110000.133514404,2589999.9141693115,-8399999.618530273,1399999.976158142,3420000.0762939453,8409999.84741211,6239999.771118164,15720000.267028809,6079999.923706055,1929999.9475479128,300000.01192092896,119999.997317791,6.194248199462891,26.86777305603028,14.99984073638916,1.0,0.0,0.0
Slovakia,2007,0.4185,0.2524,0.0178,0.0,0.0,0.0,0.0094,0.2083,0.0432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0505,0.0,0.0,0.0,72.5098876953125,6690000.057220459,2519999.9809265137,-8399999.618530273,1379999.9952316284,3380000.114440918,8279999.732971191,6840000.152587891,14920000.076293943,5670000.076293945,1870000.004768372,289999.99165534973,150000.00596046448,6.746675968170166,27.12581253051757,17.214319229125977,1.0001000000000002,0.0,0.0
Slovakia,2008,0.4026,0.2456,0.018,0.0,0.0,0.0,0.0105,0.2264,0.0489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0481,0.0,0.0,0.0,72.02751922607422,7329999.923706055,2480000.0190734863,-8399999.618530273,1409999.966621399,3480000.0190734863,8020000.457763672,7489999.771118164,13770000.457763672,6230000.019073486,2000000.0,300000.01192092896,189999.9976158142,6.227740287780762,25.45293235778809,15.715309143066406,1.0001,0.0,0.0
Slovakia,2009,0.3914,0.2401,0.0178,0.0,0.0,0.0,0.0114,0.2479,0.0541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0373,0.0,0.0,0.0,72.52391815185547,6320000.171661377,2410000.0858306885,-8399999.618530273,1440000.057220459,2900000.095367432,6449999.809265137,6469999.79019165,13239999.771118164,6570000.171661377,1769999.9809265137,270000.01072883606,140000.00059604645,7.332043170928955,26.424793243408203,19.05730056762696,1.0,0.0,0.0
Slovakia,2010,0.3793,0.2311,0.0171,0.0,0.0,0.0,0.012,0.2642,0.0566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0398,0.0,0.0,0.0,72.51658630371094,7150000.095367432,2369999.885559082,-8399999.618530273,1470000.0286102295,2450000.047683716,6820000.171661377,7320000.171661377,13859999.656677246,6619999.885559082,1879999.9952316284,289999.99165534973,119999.997317791,7.976163387298584,24.891775131225582,20.86580276489257,1.0001,0.0,0.0
Slovakia,2011,0.3691,0.2233,0.0162,0.0,0.0,0.0,0.0126,0.2792,0.0575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0422,0.0,0.0,0.0,71.62967681884766,7119999.885559082,2470000.028610229,-7610000.133514404,1580000.0429153442,2390000.104904175,6760000.228881836,7280000.20980835,13640000.343322754,5190000.057220459,1940000.057220459,310000.0023841858,129999.99523162842,6.984350204467773,27.72347640991211,17.27030372619629,1.0001,0.0,0.0
Slovakia,2012,0.3598,0.2128,0.015,0.0,0.0,0.0,0.0135,0.2967,0.0576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0446,0.0,0.0,0.0,69.87186431884766,6469999.79019165,2460000.0381469727,-7610000.133514404,1539999.961853027,2150000.095367432,6909999.847412109,6619999.885559082,12989999.771118164,4750000.0,1480000.0190734863,289999.99165534973,109999.99940395357,8.0147066116333,25.640121459960938,18.944808959960938,0.9999999999999999,0.0,0.0
Slovakia,2013,0.3258,0.1895,0.0131,0.0236,0.0137,0.0009,0.0135,0.2938,0.0553,0.0009,0.0204,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426,0.0,0.003,0.0,69.21148681640625,6480000.019073486,2519999.9809265137,-7610000.133514404,1529999.9713897705,2069999.9332427976,7059999.942779541,6630000.114440918,12720000.267028809,5389999.866485596,1639999.9856948853,300000.01192092896,119999.997317791,8.994414329528809,22.24553871154785,21.85729217529297,0.9969999999999999,0.003,19498.495543852016
Slovakia,2014,0.3152,0.1805,0.0121,0.0236,0.0134,0.0009,0.0145,0.3101,0.0565,0.001,0.0217,0.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0433,0.0,0.0032,0.0,67.03559112548828,6059999.942779541,2599999.9046325684,-7610000.133514404,1490000.0095367432,2180000.066757202,7269999.980926514,6219999.79019165,11390000.343322754,4289999.961853027,1460000.038146973,310000.0023841858,109999.99940395357,9.85544204711914,19.44668769836425,23.25897026062012,0.9968999999999999,0.0032,19452.301952948674
Slovakia,2015,0.3042,0.1715,0.0113,0.0238,0.0132,0.0009,0.0155,0.3264,0.0577,0.0011,0.0231,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438,0.0,0.0033,0.0,68.0221176147461,5969999.79019165,2529999.9713897705,-7610000.133514404,1480000.0190734863,2279999.9713897705,7159999.847412109,6130000.114440918,11850000.381469728,4360000.133514404,1590000.033378601,270000.01072883606,129999.99523162842,9.638893127441406,19.638851165771484,22.95244789123535,0.9967999999999999,0.0033,19764.244891284558
Slovenia,2004,0.4866,0.2813,0.0198,0.0,0.0,0.0,0.007,0.1562,0.0279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0061,0.0,0.0,67.97148895263672,4039999.9618530273,1720000.0286102295,-11529999.732971191,829999.9833106995,800000.011920929,2230000.0190734863,4150000.095367432,6280000.20980835,2619999.885559082,50000.00074505806,289999.99165534973,59999.99865889549,14.30686378479004,36.66841125488281,27.6060733795166,1.0001000000000002,0.0,0.0
Slovenia,2005,0.4715,0.276,0.0193,0.0,0.0,0.0,0.0081,0.1702,0.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0177,0.0067,0.0,0.0,68.97528839111328,4309999.942779541,1690000.057220459,-11529999.732971191,810000.0023841858,850000.0238418579,2380000.114440918,4420000.076293945,6329999.923706055,2380000.114440918,59999.99865889549,289999.99165534973,140000.00059604645,12.04576301574707,37.44129180908203,23.62241172790528,0.9999000000000001,0.0,0.0
Slovenia,2006,0.451,0.2678,0.0189,0.0,0.0,0.0,0.0089,0.1903,0.0367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0186,0.0078,0.0,0.0,70.06112670898438,4550000.190734863,1679999.9475479126,-11529999.732971191,790000.0214576721,899999.9761581421,2559999.942779541,4670000.076293945,6469999.79019165,2150000.095367432,50000.00074505806,289999.99165534973,170000.00178813934,12.255212783813477,38.76943206787109,24.4128360748291,1.0,0.0,0.0
Slovenia,2007,0.4258,0.2568,0.0181,0.0,0.0,0.0,0.0095,0.2119,0.0439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238,0.0101,0.0,0.0,70.53690338134766,5150000.095367432,1669999.9570846558,-11529999.732971191,750000.0,920000.0166893004,2289999.961853028,5280000.20980835,6570000.171661377,1669999.9570846558,59999.99865889549,319999.9928474426,250000.0,11.193771362304688,39.619754791259766,22.40244674682617,0.9999,0.0,0.0
Slovenia,2008,0.4069,0.2483,0.0182,0.0,0.0,0.0,0.0106,0.2288,0.0494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0265,0.0113,0.0,0.0,68.57765197753906,6059999.942779541,1700000.0476837158,-11529999.732971191,680000.0071525574,889999.9856948853,2210000.0381469727,6199999.809265137,6400000.095367432,2049999.952316284,50000.00074505806,300000.01192092896,310000.0023841858,13.05240535736084,35.55311584472656,26.28369140625,1.0,0.0,0.0
Slovenia,2009,0.3902,0.2394,0.0178,0.0,0.0,0.0,0.0113,0.2472,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0277,0.0125,0.0,0.0,65.86878967285156,5079999.923706055,1659999.966621399,-11520000.457763672,620000.0047683716,730000.0190734863,1889999.9856948853,5210000.038146973,6130000.114440918,1980000.0190734863,50000.00074505806,270000.01072883606,189999.9976158142,15.946547508239746,35.054561614990234,29.945743560791016,1.0001,0.0,0.0
Slovenia,2010,0.3787,0.2308,0.0171,0.0,0.0,0.0,0.0119,0.2638,0.0565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0275,0.0136,0.0,0.0,66.6871566772461,5210000.038146973,1659999.966621399,-11520000.457763672,610000.0143051147,680000.0071525574,1860000.0143051147,5349999.904632568,6250000.0,2069999.9332427976,50000.00074505806,289999.99165534973,140000.00059604645,15.326107025146484,35.58393859863281,28.90511131286621,0.9998999999999998,0.0,0.0
Slovenia,2011,0.3694,0.2234,0.0162,0.0,0.0,0.0,0.0126,0.2794,0.0575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0268,0.0146,0.0,0.0,67.1007308959961,5570000.171661377,1639999.9856948853,-2619999.885559082,610000.0143051147,670000.0166893005,1700000.0476837158,5699999.809265137,6329999.923706055,1809999.942779541,39999.99910593033,250000.0,170000.00178813934,12.851765632629396,36.24135971069336,24.160907745361328,0.9998999999999999,0.0,0.0
Slovenia,2012,0.3608,0.2134,0.0151,0.0,0.0,0.0,0.0135,0.2975,0.0578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0261,0.0158,0.0,0.0,66.81803131103516,5579999.923706055,1600000.023841858,-2630000.114440918,589999.9737739563,709999.9785423279,1629999.9952316284,5719999.79019165,6050000.190734863,1519999.9809265137,39999.99910593033,270000.01072883606,230000.0041723252,14.665226936340332,36.159122467041016,27.510168075561523,1.0,0.0,0.0
Slovenia,2013,0.3298,0.1909,0.0132,0.024,0.0138,0.001,0.0134,0.2935,0.0543,0.0009,0.0203,0.0039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0151,0.0017,0.0011,64.64834594726562,5289999.961853027,1590000.033378601,-2630000.114440918,560000.0023841858,779999.9713897705,1629999.9952316284,5420000.076293945,5829999.923706055,1399999.976158142,39999.99910593033,259999.99046325684,270000.01072883606,17.365846633911133,33.472023010253906,31.72701072692871,0.9971,0.0028,14855.079624098362
Slovenia,2014,0.3221,0.1827,0.0124,0.0244,0.0136,0.0009,0.0142,0.3088,0.0545,0.001,0.0214,0.004,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217,0.0154,0.0017,0.0011,57.7014274597168,5300000.190734863,1600000.023841858,-2630000.114440918,529999.9713897705,819999.9928474426,1639999.9856948853,5429999.828338623,4559999.942779541,1129999.9952316284,39999.99910593033,270000.01072883606,259999.99046325684,21.73960494995117,23.97201156616211,37.91936492919922,0.9972,0.0028,14881.669207839568
Slovenia,2015,0.314,0.1745,0.0117,0.025,0.0135,0.0009,0.0149,0.3242,0.0546,0.001,0.0226,0.0041,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203,0.0157,0.0017,0.0012,64.18246459960938,5280000.20980835,1610000.0143051147,-2630000.114440918,529999.9713897705,800000.011920929,1600000.023841858,5400000.095367432,4610000.133514404,1240000.0095367432,39999.99910593033,270000.01072883606,280000.0011920929,15.851430892944336,31.7880802154541,28.841062545776367,0.9971,0.0029,15356.534558664338
Spain,2004,0.2706,0.2463,0.0398,0.0,0.0,0.0,0.0122,0.2852,0.0498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714,0.0247,0.0,0.0,81.61834716796875,105739997.86376952,43209999.084472656,-19100000.381469727,12050000.190734863,29120000.8392334,54619998.931884766,108099998.4741211,123029998.77929688,28670000.076293945,1789999.961853027,8949999.809265137,32580001.831054688,8.44090461730957,58.06462097167969,18.12883377075196,1.0,0.0,0.0
Spain,2005,0.2572,0.2319,0.0385,0.0,0.0,0.0,0.0157,0.3066,0.0537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0704,0.026,0.0,0.0,84.2016372680664,109510002.13623048,41080001.83105469,-19059999.465942383,12300000.190734863,31129999.1607666,55389999.38964844,111949996.9482422,132580001.83105467,29680000.30517578,1730000.0190734863,8310000.419616699,34869998.931884766,6.923494338989258,64.33417510986328,14.194242477416992,1.0,0.0,0.0
Spain,2006,0.2464,0.2201,0.0349,0.0,0.0,0.0,0.0193,0.3293,0.0545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.0275,0.0,0.0,82.5548324584961,113129997.25341795,41060001.373291016,-19059999.465942383,12550000.190734863,33599998.474121094,43889999.38964844,115559997.55859376,130839996.33789062,28370000.8392334,1730000.0190734863,10550000.190734863,36400001.525878906,8.360922813415527,61.01303863525391,17.391651153564453,1.0000000000000002,0.0,0.0
Spain,2007,0.2334,0.2092,0.034,0.0,0.0,0.0,0.0223,0.3456,0.0572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0688,0.0295,0.0,0.0,82.83940124511719,116099998.4741211,42169998.16894531,-19110000.61035156,12779999.732971191,35619998.931884766,48180000.30517578,118669998.16894533,138610000.61035156,27729999.542236328,1710000.038146973,9020000.457763672,37520000.45776367,9.064817428588867,61.53573989868164,19.08100891113281,1.0,0.0,0.0
Spain,2008,0.2258,0.2021,0.0333,0.0,0.0,0.0,0.0243,0.3559,0.0587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0685,0.0313,0.0,0.0,81.19650268554688,109900001.5258789,38500000.0,-19129999.1607666,12909999.84741211,34099998.474121094,44869998.931884766,112379997.25341795,122029998.77929688,26930000.30517578,1659999.966621399,7800000.190734863,38560001.373291016,9.948370933532717,60.26300048828125,19.85957336425781,0.9998999999999999,0.0,0.0
Spain,2009,0.2196,0.1946,0.0314,0.0,0.0,0.0,0.0261,0.3677,0.059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.069,0.0323,0.0,0.0,78.84479522705078,101300003.0517578,38779998.77929688,-19120000.8392334,14180000.30517578,29670000.076293945,36930000.30517578,103709999.08447266,105360000.61035156,26659999.84741211,1600000.023841858,7539999.961853027,37659999.84741211,12.662100791931152,56.20193862915039,24.87838363647461,0.9997,0.0,0.0
Spain,2010,0.2155,0.1868,0.0307,0.0,0.0,0.0,0.0279,0.3773,0.0598,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0005,0.0,0.0,0.0,0.0,0.0683,0.033,0.0,0.0,73.65985870361328,98419998.16894533,39200000.76293945,-19129999.1607666,13149999.618530272,29260000.22888184,38659999.84741211,100839996.33789062,90059997.55859375,28309999.465942383,1539999.961853027,8250000.0,36270000.45776367,16.7428035736084,46.1100959777832,32.15352249145508,0.9993000000000001,0.0,0.0
Spain,2011,0.2125,0.1812,0.03,0.0,0.0,0.0,0.0293,0.3845,0.0603,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0008,0.0,0.0,0.0,0.0,0.0678,0.0335,0.0,0.0,75.41697692871094,91959999.08447266,37790000.915527344,-7840000.152587891,13720000.267028809,26790000.915527344,37580001.83105469,94300003.0517578,103389999.38964844,26139999.38964844,1500000.0,7519999.980926514,38700000.76293945,15.473434448242188,49.56664276123047,29.55303001403809,0.9990999999999999,0.0,0.0
Spain,2012,0.2103,0.1759,0.0295,0.0,0.0,0.0,0.0306,0.3902,0.0608,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0011,0.0001,0.0,0.0,0.0,0.0676,0.0337,0.0,0.0,74.4156723022461,82629997.25341797,36909999.84741211,-7829999.923706055,13550000.190734863,25889999.38964844,34680000.30517578,84900001.5258789,111459999.08447266,25809999.465942383,1460000.038146973,7699999.809265137,37919998.16894531,15.889772415161133,48.60246658325195,29.22463607788086,0.9985999999999999,0.0,0.0
Spain,2013,0.1951,0.1596,0.0271,0.014,0.0115,0.0019,0.0299,0.3709,0.0583,0.0021,0.026,0.0041,0.0,0.0,0.0,0.0002,0.0014,0.0001,0.0,0.0,0.0,0.0605,0.0306,0.0044,0.0022,70.73719787597656,81620002.74658203,37849998.47412109,-7860000.133514404,13170000.076293943,24799999.237060547,34159999.84741211,83440002.44140625,87870002.74658203,24989999.771118164,1490000.0095367432,8229999.542236328,34080001.83105469,19.901302337646484,39.44490051269531,38.894081115722656,0.9916,0.0066,543255.3631781377
Spain,2014,0.1935,0.155,0.0266,0.0144,0.0115,0.0019,0.0312,0.3766,0.0598,0.0022,0.0265,0.0043,0.0,0.0,0.0,0.0002,0.0018,0.0001,0.0,0.0,0.0,0.0578,0.0297,0.0044,0.0022,70.33463287353516,82059997.55859375,39340000.15258789,-7860000.133514404,12300000.190734863,26000000.0,31649999.61853028,83900001.5258789,88830001.83105469,23510000.22888184,1460000.038146973,7710000.038146973,36159999.84741211,20.08855438232422,38.27406311035156,39.55839920043945,0.9909999999999999,0.0066,546514.6154255487
Spain,2015,0.1919,0.1504,0.0262,0.0149,0.0115,0.002,0.0325,0.382,0.0612,0.0023,0.0273,0.0045,0.0,0.0,0.0,0.0003,0.0023,0.0001,0.0,0.0,0.0,0.0551,0.0288,0.0044,0.0022,73.08961486816406,85110000.61035156,40340000.15258789,-7840000.152587891,13069999.69482422,19790000.915527344,27469999.31335449,87000000.0,102449996.9482422,27120000.8392334,1379999.9952316284,6659999.847412109,35680000.30517578,17.507902145385742,43.56099319458008,34.54831314086914,0.9906,0.0066,567056.3335638202
Sweden,2004,0.1244,0.4985,0.2993,0.0,0.0,0.0,0.0002,0.0265,0.0218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0065,0.0228,0.0,0.0,37.400089263916016,22040000.915527344,7690000.057220459,-11420000.076293943,2700000.047683716,3289999.961853028,12600000.381469728,22649999.61853028,12720000.267028809,4619999.885559082,50000.00074505806,1350000.023841858,8010000.228881836,30.18760299682617,3.948732614517212,45.02407455444336,1.0,0.0,0.0
Sweden,2005,0.1204,0.5098,0.2853,0.0,0.0,0.0,0.0005,0.0221,0.0282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.0001,0.0,0.0,0.0,0.0086,0.0245,0.0,0.0,35.93149948120117,20989999.771118164,7519999.980926514,-11319999.69482422,2529999.9713897705,3400000.095367432,11090000.15258789,21579999.92370605,11779999.732971191,4210000.038146973,50000.00074505806,1799999.9523162842,8149999.618530273,34.73208999633789,2.992581605911255,51.0084228515625,0.9994,0.0,0.0
Sweden,2006,0.1264,0.5072,0.2688,0.0,0.0,0.0,0.0005,0.0282,0.0311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0002,0.0,0.0,0.0,0.0105,0.0262,0.0,0.0,39.08570861816406,21110000.61035156,7389999.866485596,-11289999.961853027,2440000.057220459,3500000.0,10180000.30517578,21709999.084472656,12069999.69482422,3509999.990463257,50000.00074505806,1590000.033378601,8710000.038146973,32.33127975463867,3.65666437149048,49.53663635253906,0.9988999999999998,0.0,0.0
Sweden,2007,0.1318,0.4974,0.2508,0.0,0.0,0.0,0.0009,0.041,0.0374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0003,0.0,0.0,0.0,0.0116,0.0272,0.0,0.0,37.42179870605469,21260000.22888184,7389999.866485596,-11260000.228881836,2240000.009536743,3230000.0190734863,10220000.267028809,21860000.61035156,10399999.618530272,3259999.990463257,50000.00074505806,1690000.057220459,8649999.618530273,34.599029541015625,2.971588373184204,52.05792236328125,0.9981000000000001,0.0,0.0
Sweden,2008,0.1383,0.4922,0.2331,0.0,0.0,0.0,0.0016,0.0515,0.0403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023,0.0004,0.0,0.0,0.0,0.0124,0.0281,0.0,0.0,36.1288948059082,20809999.465942383,7519999.980926514,-11210000.038146973,1960000.038146973,3220000.028610229,9720000.267028809,21420000.076293945,10779999.732971191,2900000.095367432,50000.00074505806,1570000.0524520874,8930000.305175781,36.928470611572266,3.0738394260406494,54.34948348999024,0.9975,0.0,0.0
Sweden,2009,0.1408,0.4854,0.2219,0.0,0.0,0.0,0.0018,0.0619,0.0439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0004,0.0,0.0,0.0,0.0122,0.0289,0.0,0.0,37.01405334472656,20290000.915527344,7199999.809265137,-11119999.885559082,1860000.0143051147,2809999.942779541,7239999.771118164,20889999.38964844,11020000.457763672,2609999.895095825,59999.99865889549,1490000.0095367432,8989999.771118164,39.14199066162109,3.3801331520080566,58.06659698486328,0.9968,0.0,0.0
Sweden,2010,0.1472,0.5068,0.1633,0.0,0.0,0.0,0.0022,0.081,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032,0.0004,0.0,0.0,0.0,0.0178,0.0282,0.0,0.0,36.9148063659668,20670000.076293945,7320000.171661377,-10979999.542236328,1750000.0,3009999.990463257,9319999.69482422,21260000.22888184,13670000.076293943,2740000.009536743,79999.99821186066,1549999.9523162842,8399999.618530273,38.351444244384766,5.753600597381592,55.37823486328125,0.9965,0.0,0.0
Sweden,2011,0.1626,0.5397,0.1001,0.0,0.0,0.0,0.0025,0.0894,0.0461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031,0.0004,0.0,0.0,0.0,0.0242,0.0319,0.0,0.0,34.09233856201172,20370000.8392334,7369999.885559082,-22280000.686645508,1629999.9952316284,2750000.0,8979999.542236328,20969999.31335449,10979999.542236328,2660000.0858306885,59999.99865889549,1460000.038146973,7780000.20980835,39.86112594604492,3.783994674682617,56.02628326416016,0.9964999999999999,0.0,0.0
Sweden,2012,0.1639,0.5228,0.0978,0.0,0.0,0.0,0.0025,0.0925,0.0461,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0036,0.0005,0.0,0.0,0.0001,0.0335,0.0366,0.0,0.0,30.869728088378903,19350000.381469727,7199999.809265137,-22250000.0,1509999.9904632568,2730000.0190734863,8250000.0,19930000.30517578,10399999.618530272,2509999.990463257,59999.99865889549,1460000.038146973,7570000.171661377,43.30573654174805,2.459381103515625,59.11955261230469,0.9957,0.0001,1943.356470972153
Sweden,2013,0.1661,0.4785,0.0737,0.0117,0.0343,0.0055,0.0026,0.0936,0.0454,0.0002,0.0064,0.0032,0.0,0.0,0.0,0.0001,0.004,0.0005,0.0,0.0,0.0001,0.0344,0.0349,0.0024,0.0025,32.61202621459961,18850000.381469727,7250000.0,-22239999.771118164,1429999.9475479126,2569999.933242798,7789999.961853027,19430000.30517578,10029999.732971191,2240000.009536743,50000.00074505806,1460000.038146973,7539999.961853027,38.95484924316406,2.533381223678589,53.98974609375,0.9904999999999999,0.004999999999999999,95153.96457077094
Sweden,2014,0.179,0.4656,0.0595,0.0129,0.0343,0.0045,0.0029,0.1005,0.0475,0.0002,0.0069,0.0034,0.0,0.0,0.0,0.0001,0.0044,0.0005,0.0,0.0,0.0001,0.0374,0.0353,0.0026,0.0026,31.63280868530273,18360000.61035156,7440000.057220459,-22170000.076293945,1320000.0524520874,2599999.9046325684,7329999.923706055,18979999.542236328,9729999.542236328,2109999.895095825,50000.00074505806,1340000.033378601,7710000.038146973,40.64850234985352,1.906782627105713,55.79778671264648,0.9899,0.005299999999999999,98300.84173640091
Sweden,2015,0.1918,0.4502,0.0478,0.0144,0.0343,0.0037,0.0033,0.1073,0.0493,0.0002,0.0074,0.0036,0.0,0.0,0.0,0.0001,0.0049,0.0005,0.0,0.0,0.0001,0.0403,0.0354,0.0029,0.0027,30.250600814819336,18409999.84741211,7400000.095367432,-22200000.762939453,1230000.0190734863,2670000.0762939453,7550000.190734863,19049999.237060547,9619999.885559082,2069999.9332427976,39999.99910593033,1220000.0286102295,8039999.961853027,46.59962463378906,1.9437485933303835,63.21316909790039,0.989,0.0057,106104.14472219314
Switzerland,2004,0.1912,0.4299,0.211,0.0,0.0,0.0,0.0019,0.0439,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0592,0.0326,0.0,0.0,50.60232925415039,16489999.771118164,5760000.228881836,-2359999.895095825,949999.988079071,3019999.9809265137,5800000.190734863,16969999.313354492,3970000.0286102295,16709999.084472656,300000.01192092896,980000.0190734864,3500000.0,28.436500549316406,4.465361595153809,53.134315490722656,1.0,0.0,0.0
